344:['242', '193', '219', '1153', '832', '368', '794', '323', '231', '1240']
420:['242', '486', '768', '88', '796', '196', '15', '1049', '366', '1016']
423:['377', '265', '785', '1184', '486', '118', '366', '338', '154', '815']
422:['322', '480', '403', '25', '174', '514', '195', '750', '264', '1211']
425:['246', '1081', '603', '432', '143', '248', '1444', '208', '1147', '1217']
424:['1042', '144', '32', '16', '327', '679', '515', '248', '789', '756']
427:['387', '1', '88', '181', '196', '143', '423', '498', '307', '14']
426:['451', '118', '1137', '241', '1049', '111', '338', '272', '14', '323']
308:['785', '768', '246', '796', '16', '304', '979', '1137', '229', '518']
309:['222', '546', '796', '979', '196', '232', '832', '195', '1147', '379']
855:['302', '346', '1184', '768', '193', '1137', '679', '384', '219', '26']
300:['86', '1042', '95', '194', '219', '111', '317', '385', '479', '1211']
301:['86', '274', '1184', '796', '304', '26', '512', '480', '625', '338']
302:['346', '265', '144', '118', '4', '219', '25', '832', '317', '195']
303:['625', '272', '1240', '347', '944', '520', '343', '724', '751', '169']
304:['242', '234', '193', '100', '181', '919', '512', '174', '485', '479']
305:['377', '1081', '4', '1016', '328', '140', '836', '1098', '842', '746']
306:['451', '384', '403', '154', '245', '135', '1134', '2', '281', '755']
307:['785', '274', '144', '95', '288', '165', '294', '1211', '1134', '836']
895:['486', '118', '194', '564', '512', '15', '132', '96', '514', '479']
825:['242', '1184', '392', '144', '26', '512', '382', '21', '514', '750']
824:['86', '327', '1137', '1049', '165', '275', '385', '750', '135', '787']
827:['451', '277', '98', '193', '1081', '322', '181', '1016', '498', '382']
847:['265', '1014', '486', '201', '20', '232', '1016', '255', '944', '401']
846:['257', '327', '201', '165', '264', '658', '466', '117', '137', '145']
845:['51', '451', '274', '193', '16', '432', '181', '196', '679', '423']
826:['274', '234', '100', '196', '248', '54', '111', '338', '154', '275']
843:['242', '785', '384', '248', '480', '1153', '648', '787', '466', '1240']
842:['29', '785', '274', '486', '322', '679', '143', '690', '403', '317']
841:['86', '768', '16', '196', '384', '143', '232', '690', '1444', '338']
840:['274', '15', '1016', '471', '231', '1035', '401', '334', '145', '256']
821:['86', '246', '88', '796', '16', '564', '4', '384', '26', '512']
853:['265', '29', '785', '274', '118', '237', '382', '208', '96', '151']
849:['377', '346', '257', '246', '98', '32', '384', '1049', '1153', '317']
848:['302', '1014', '564', '384', '526', '1049', '416', '275', '750', '815']
823:['242', '302', '16', '232', '15', '416', '480', '208', '317', '245']
822:['118', '768', '194', '625', '496', '307', '658', '268', '258', '452']
568:['51', '40', '1042', '277', '327', '679', '384', '919', '403', '328']
569:['32', '304', '515', '219', '416', '832', '836', '794', '443', '483']
751:['384', '919', '427', '338', '1153', '496', '648', '1134', '504', '273']
750:['265', '257', '1014', '98', '194', '16', '4', '143', '165', '480']
757:['377', '274', '201', '384', '690', '132', '307', '1211', '756', '273']
737:['302', '51', '387', '193', '1153', '382', '648', '750', '955', '1240']
755:['242', '474', '465', '257', '222', '392', '234', '16', '201', '232']
754:['1042', '181', '427', '174', '135', '1211', '836', '787', '202', '790']
560:['377', '785', '32', '304', '1137', '332', '403', '209', '200', '135']
561:['1081', '796', '288', '26', '165', '1444', '1134', '298', '61', '220']
562:['222', '193', '603', '564', '919', '366', '518', '403', '498', '200']
563:['242', '392', '193', '423', '15', '5', '54', '1153', '498', '174']
564:['377', '392', '88', '384', '232', '625', '154', '648', '200', '479']
565:['51', '1', '246', '32', '248', '5', '1147', '479', '14', '323']
566:['785', '768', '277', '603', '304', '498', '151', '832', '272', '955']
567:['465', '274', '304', '979', '384', '219', '518', '154', '264', '1035']
739:['377', '451', '86', '29', '332', '181', '20', '219', '26', '625']
229:['265', '118', '546', '234', '796', '16', '15', '690', '403', '111']
228:['785', '1', '304', '416', '54', '403', '1016', '174', '151', '466']
227:['51', '1042', '1081', '332', '427', '165', '338', '328', '307', '140']
226:['465', '1042', '194', '241', '679', '1049', '229', '625', '382', '307']
225:['474', '785', '1137', '679', '423', '232', '512', '15', '518', '403']
224:['377', '118', '201', '625', '174', '514', '317', '815', '231', '1336']
223:['465', '86', '304', '241', '515', '232', '1444', '275', '151', '21']
222:['1014', '387', '322', '20', '919', '1049', '789', '1147', '787', '1098']
221:['274', '95', '98', '332', '322', '237', '111', '338', '514', '471']
220:['265', '465', '1014', '95', '88', '327', '201', '26', '232', '518']
391:['257', '1014', '796', '423', '416', '5', '625', '514', '135', '79']
726:['451', '387', '1184', '979', '20', '526', '5', '403', '485', '317']
727:['237', '514', '200', '1211', '272', '1079', '339', '1018', '215', '649']
724:['785', '486', '98', '32', '201', '512', '625', '832', '385', '471']
390:['451', '241', '248', '625', '1016', '208', '307', '648', '832', '479']
722:['474', '95', '234', '4', '432', '919', '1049', '229', '208', '787']
723:['392', '144', '246', '143', '919', '15', '366', '338', '154', '1153']
720:['465', '86', '222', '274', '32', '1137', '332', '196', '679', '384']
721:['451', '1014', '118', '234', '4', '526', '919', '26', '1049', '165']
728:['86', '246', '194', '796', '4', '423', '1016', '151', '750', '756']
729:['302', '377', '234', '16', '564', '196', '208', '756', '1240', '1035']
151:['95', '679', '165', '229', '54', '23', '648', '245', '368', '930']
150:['474', '1014', '1042', '98', '480', '403', '625', '328', '135', '658']
153:['346', '785', '274', '392', '1', '246', '193', '384', '427', '690']
152:['486', '796', '1049', '165', '1444', '317', '479', '1134', '466', '455']
155:['51', '486', '768', '979', '416', '1444', '403', '498', '209', '132']
154:['768', '322', '427', '96', '307', '832', '195', '264', '787', '419']
157:['193', '603', '241', '288', '526', '919', '427', '15', '338', '23']
156:['201', '322', '196', '232', '366', '275', '151', '307', '200', '787']
159:['474', '29', '1', '194', '327', '241', '232', '518', '403', '338']
158:['234', '16', '515', '919', '625', '21', '368', '1211', '787', '559']
609:['265', '1014', '392', '144', '546', '277', '194', '1081', '201', '100']
608:['1014', '95', '304', '979', '564', '432', '20', '919', '416', '518']
634:['86', '392', '603', '332', '1444', '750', '419', '79', '930', '360']
399:['346', '86', '327', '416', '518', '111', '485', '1134', '836', '272']
635:['222', '603', '384', '143', '20', '26', '232', '54', '366', '208']
749:['486', '1081', '16', '432', '219', '479', '836', '756', '268', '323']
398:['392', '219', '1049', '690', '248', '5', '209', '685', '245', '658']
48:['242', '51', '392', '486', '16', '327', '26', '1049', '518', '111']
49:['29', '1184', '392', '979', '201', '241', '427', '512', '480', '1153']
46:['377', '387', '1184', '277', '88', '201', '143', '518', '1016', '208']
47:['242', '86', '1', '546', '1081', '979', '919', '15', '416', '338']
44:['302', '1042', '768', '246', '32', '322', '679', '20', '1153', '485']
45:['377', '465', '86', '277', '246', '796', '1137', '143', '5', '208']
42:['377', '979', '232', '416', '328', '307', '832', '368', '268', '673']
43:['1042', '416', '165', '268', '1336', '455', '220', '228', '1091', '65']
40:['265', '257', '1014', '193', '1081', '201', '181', '288', '165', '54']
41:['304', '15', '165', '237', '403', '338', '275', '382', '307', '200']
638:['377', '1014', '796', '32', '288', '26', '1444', '5', '237', '54']
5:['546', '16', '526', '232', '625', '498', '96', '307', '789', '750']
639:['40', '1184', '234', '219', '919', '26', '1444', '229', '625', '25']
489:['242', '474', '86', '194', '1081', '201', '515', '151', '832', '200']
488:['1049', '416', '237', '1016', '685', '648', '140', '794', '177', '1336']
487:['332', '20', '526', '496', '317', '1211', '836', '673', '1079', '61']
486:['465', '486', '88', '796', '979', '366', '498', '789', '385', '787']
485:['265', '234', '201', '512', '690', '382', '317', '750', '658', '117']
484:['242', '232', '512', '498', '209', '1147', '658', '272', '164', '298']
483:['95', '919', '416', '209', '245', '658', '756', '466', '273', '323']
482:['265', '98', '241', '480', '625', '338', '1153', '382', '496', '21']
481:['242', '377', '29', '274', '95', '234', '193', '332', '432', '679']
480:['785', '144', '95', '277', '194', '1081', '1137', '196', '384', '512']
472:['474', '86', '201', '20', '219', '165', '23', '14', '719', '360']
473:['222', '1184', '193', '564', '423', '237', '518', '23', '368', '2']
470:['95', '304', '322', '515', '219', '26', '1049', '132', '264', '658']
471:['377', '222', '785', '546', '564', '327', '201', '143', '219', '275']
476:['242', '51', '277', '234', '16', '979', '1137', '100', '526', '496']
477:['242', '277', '201', '432', '750', '405', '466', '273', '298', '1035']
474:['242', '796', '32', '384', '919', '512', '1049', '690', '328', '334']
475:['377', '1014', '1184', '32', '423', '512', '496', '135', '815', '273']
478:['377', '474', '257', '274', '277', '234', '979', '201', '241', '322']
479:['277', '1137', '427', '208', '1147', '368', '419', '673', '344', '145']
