344:['474', '483', '513', '480', '179', '657', '180', '178', '603', '59']
846:['641', '169', '251', '408', '116', '273', '30', '144', '1142', '165']
845:['174', '114', '22', '408', '50', '318', '98', '513', '89', '64']
826:['272', '483', '408', '64', '168', '480', '661', '169', '178', '923']
843:['169', '60', '114', '408', '430', '198', '189', '483', '302', '190']
842:['357', '480', '192', '187', '318', '100', '127', '511', '114', '23']
841:['114', '64', '408', '318', '169', '603', '480', '513', '178', '144']
840:['124', '318', '9', '178', '320', '114', '251', '315', '205', '302']
821:['408', '963', '178', '169', '923', '479', '114', '513', '8', '603']
853:['174', '50', '318', '98', '190', '496', '223', '408', '520', '96']
849:['242', '302', '474', '265', '257', '144', '98', '193', '194', '603']
848:['408', '169', '313', '228', '143', '272', '64', '189', '513', '96']
823:['313', '169', '285', '483', '251', '302', '272', '923', '513', '357']
822:['318', '313', '178', '50', '172', '1449', '64', '427', '191', '357']
568:['654', '180', '511', '408', '480', '12', '318', '647', '89', '197']
569:['408', '318', '483', '285', '169', '114', '173', '98', '513', '515']
751:['64', '169', '604', '318', '963', '134', '923', '408', '478', '496']
750:['318', '173', '189', '64', '513', '408', '178', '963', '251', '12']
757:['318', '408', '169', '272', '114', '134', '483', '12', '659', '127']
737:['483', '114', '603', '923', '272', '134', '488', '493', '654', '318']
755:['174', '22', '50', '64', '318', '12', '408', '181', '313', '479']
754:['408', '483', '169', '272', '50', '515', '172', '178', '513', '89']
560:['169', '114', '408', '64', '513', '603', '174', '963', '251', '474']
561:['654', '127', '641', '694', '114', '169', '60', '408', '137', '192']
562:['488', '419', '515', '22', '178', '313', '489', '529', '604', '251']
563:['174', '318', '64', '169', '12', '114', '98', '22', '496', '134']
564:['408', '96', '174', '169', '64', '480', '657', '603', '114', '963']
565:['603', '480', '174', '479', '272', '483', '408', '318', '56', '64']
566:['474', '114', '408', '357', '200', '131', '654', '179', '180', '515']
567:['285', '528', '408', '200', '169', '316', '488', '524', '516', '512']
739:['174', '169', '114', '313', '520', '64', '427', '513', '190', '657']
229:['56', '114', '654', '276', '134', '169', '408', '513', '923', '48']
228:['408', '64', '169', '483', '134', '318', '174', '114', '178', '50']
227:['483', '603', '199', '474', '357', '513', '114', '484', '59', '185']
226:['114', '64', '318', '963', '272', '57', '50', '223', '100', '357']
225:['483', '192', '23', '357', '187', '408', '513', '185', '318', '488']
224:['174', '408', '96', '64', '114', '169', '210', '50', '963', '173']
223:['588', '64', '174', '531', '12', '408', '172', '478', '169', '430']
222:['114', '408', '603', '136', '520', '272', '513', '1020', '1007', '192']
221:['134', '169', '430', '205', '408', '483', '114', '190', '480', '182']
220:['318', '134', '408', '178', '483', '64', '189', '114', '357', '169']
391:['515', '179', '408', '493', '211', '169', '923', '694', '178', '488']
726:['50', '483', '12', '169', '114', '172', '313', '285', '923', '408']
727:['963', '482', '603', '318', '480', '528', '641', '1143', '302', '513']
724:['50', '172', '174', '64', '100', '181', '169', '318', '22', '520']
390:['513', '408', '480', '64', '603', '474', '657', '169', '483', '174']
722:['98', '64', '174', '480', '12', '515', '484', '318', '408', '127']
723:['318', '357', '408', '64', '511', '474', '427', '114', '603', '22']
720:['114', '408', '56', '98', '169', '174', '89', '12', '511', '513']
721:['408', '313', '210', '651', '143', '316', '1019', '95', '114', '513']
728:['64', '272', '483', '408', '169', '963', '174', '313', '176', '484']
729:['603', '408', '169', '114', '318', '100', '480', '96', '1019', '513']
151:['515', '694', '242', '519', '127', '604', '963', '59', '644', '19']
150:['64', '483', '318', '408', '172', '169', '12', '603', '427', '963']
153:['318', '114', '320', '251', '408', '603', '242', '12', '169', '190']
152:['144', '603', '181', '427', '480', '496', '174', '172', '318', '64']
155:['408', '50', '12', '64', '178', '318', '272', '513', '515', '169']
154:['114', '127', '56', '408', '603', '483', '12', '134', '180', '64']
157:['169', '318', '483', '474', '302', '64', '179', '408', '199', '56']
156:['134', '169', '923', '285', '488', '408', '647', '60', '603', '511']
159:['174', '50', '172', '482', '181', '478', '408', '483', '487', '114']
158:['318', '12', '513', '357', '114', '98', '169', '192', '64', '474']
609:['483', '480', '357', '56', '427', '114', '50', '272', '134', '127']
608:['192', '302', '515', '615', '12', '237', '519', '170', '513', '114']
634:['187', '318', '197', '98', '134', '174', '60', '114', '59', '483']
399:['169', '515', '83', '513', '272', '659', '603', '408', '528', '1194']
635:['408', '178', '56', '169', '511', '483', '64', '190', '657', '513']
749:['318', '12', '513', '315', '28', '963', '316', '651', '427', '408']
398:['318', '313', '98', '22', '408', '513', '963', '190', '251', '657']
48:['169', '87', '513', '173', '22', '516', '318', '89', '607', '408']
49:['124', '474', '269', '180', '493', '603', '654', '480', '357', '9']
46:['408', '318', '64', '357', '483', '178', '427', '134', '114', '511']
47:['12', '318', '408', '169', '483', '127', '515', '178', '64', '114']
44:['408', '169', '647', '528', '179', '127', '512', '199', '513', '12']
45:['169', '408', '318', '189', '12', '302', '64', '114', '134', '285']
42:['22', '313', '408', '748', '483', '114', '8', '478', '272', '258']
43:['22', '923', '611', '651', '483', '515', '490', '478', '487', '87']
40:['513', '169', '483', '318', '408', '64', '174', '136', '603', '285']
41:['513', '169', '127', '483', '408', '480', '603', '178', '661', '134']
638:['963', '64', '272', '169', '318', '12', '427', '483', '28', '273']
5:['921', '7', '60', '272', '520', '223', '190', '963', '641', '195']
639:['408', '515', '498', '64', '114', '489', '657', '190', '169', '318']
489:['483', '127', '318', '64', '12', '190', '114', '645', '172', '427']
488:['195', '114', '963', '408', '251', '313', '316', '12', '169', '513']
487:['169', '496', '357', '8', '603', '657', '607', '114', '963', '483']
486:['12', '64', '318', '654', '132', '169', '657', '223', '427', '185']
485:['483', '513', '169', '496', '408', '285', '511', '357', '923', '657']
484:['483', '64', '100', '12', '480', '114', '603', '272', '515', '408']
483:['169', '408', '483', '479', '64', '194', '657', '963', '114', '513']
482:['318', '408', '480', '483', '357', '513', '134', '647', '511', '603']
481:['480', '513', '114', '408', '483', '657', '169', '357', '12', '64']
480:['408', '134', '318', '474', '515', '285', '480', '512', '488', '589']
472:['242', '346', '474', '86', '486', '515', '498', '479', '483', '408']
473:['408', '318', '64', '169', '12', '603', '170', '480', '483', '427']
470:['357', '483', '313', '480', '603', '48', '272', '178', '64', '429']
471:['408', '114', '189', '963', '513', '479', '169', '510', '515', '83']
476:['50', '64', '174', '12', '318', '313', '195', '22', '408', '963']
477:['302', '474', '98', '194', '603', '1137', '196', '143', '515', '427']
474:['169', '408', '251', '114', '750', '246', '272', '165', '1142', '223']
475:['318', '169', '496', '603', '408', '114', '98', '519', '513', '511']
478:['285', '1142', '132', '172', '483', '408', '127', '603', '191', '659']
479:['178', '661', '12', '64', '251', '611', '607', '134', '320', '659']
